ICD9Code,DisplayName,GroupDisplayName,ClassDisplayName,SubclassDisplayName
804.69,Open fractures involving skull or face with other bones with cerebral laceration and contusion with concussion unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
E815.8,Other motor vehicle traffic accident involving collision on the highway injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E816.5,Motor vehicle traffic accident due to loss of control without collision on the highway injuring rider of animal; occupant of animal-drawn vehicle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E819,Motor vehicle traffic accident of unspecified nature,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Traffic Accidents
E820.1,Nontraffic accident involving motor-driven snow vehicle injuring passenger in motor vehicle other than motorcycle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E820.4,Nontraffic accident involving motor-driven snow vehicle injuring occupant of streetcar,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
186,Malignant neoplasm of testis,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Genitourinary Organs
200.33,"Marginal zone lymphoma, intraabdominal lymph nodes","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
200.61,"Anaplastic large cell lymphoma, lymph nodes of head, face, and neck","Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
414.2,Chronic total occlusion of coronary artery,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Ischemic Heart Disease
423,Other diseases of pericardium,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Other Forms Of Heart Disease
433.2,Occlusion and stenosis of vertebral artery,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Cerebrovascular Disease
435,Transient cerebral ischemia,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Cerebrovascular Disease
671.3,Deep phlebothrombosis antepartum,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
671.82,Other venous complications with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
671.93,Unspecified antepartum venous complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
674.8,Other complications of the puerperium,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
674.9,Unspecified complications of the puerperium,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
806.31,Open fracture of t1-t6 level with complete lesion of cord,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
806.69,Closed fracture of sacrum and coccyx with other spinal cord injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
807.19,Open fracture of multiple ribs unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
810.0,Closed fracture of clavicle,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
813.2,Fracture of shaft of radius and ulna closed,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
813.3,Fracture of shaft of radius and ulna open,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Upper Limb
E826.3,Pedal cycle accident injuring occupant of animal-drawn vehicle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Other Road Vehicle Accidents
E830.0,Accident to watercraft causing submersion injuring occupant of small boat unpowered,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E831.2,Accident to watercraft causing other injury to occupant of other watercraft -- crew,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836,Machinery accident in water transport,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
E836.8,Machinery accident in water transport injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Water Transport Accidents
201.0,Hodgkin's paragranuloma,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
201.15,Hodgkin's granuloma involving lymph nodes of inguinal region and lower limb,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.32,Malignant histiocytosis involving intrathoracic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.66,Malignant mast cell tumors involving intrapelvic lymph nodes,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
202.9,Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
678.03,"Fetal hematologic conditions, antepartum condition or complication ","Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Other Maternal And Fetal Complications
679.03,"Maternal complications from in utero procedure, antepartum condition or complication ","Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Other Maternal And Fetal Complications
160.8,Malignant neoplasm of other accessory sinuses,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Respiratory And Intrathoracic Organs
163.8,Malignant neoplasm of other specified sites of pleura,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Respiratory And Intrathoracic Organs
383,Mastoiditis and related conditions,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
383.3,Complications following mastoidectomy,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
386.0,Meniere's disease,"Diagnoses, Syndromes And Conditions",Diseases Of The Nervous System And Sense Organs,Diseases Of The Ear And Mastoid Process
397.1,Rheumatic diseases of pulmonary valve,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Chronic Rheumatic Heart Disease
403.0,Malignant hypertensive renal disease,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Hypertensive Disease
668.12,Cardiac complications of anesthesia or other sedation in labor and delivery delivered with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
668.82,Other complications of anesthesia or other sedation in labor and delivery delivered with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
669.0,Maternal distress,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
669.02,Maternal distress with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Occurring Mainly In The Course Of Labor And Delivery
804.39,Closed fractures involving skull or face with other bones with other and unspecified intracranial hemorrhage with concussion unspecified,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.42,Closed fractures involving skull or face with other bones with intracranial injury of other and unspecified nature with brief (less than one hour) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.43,Closed fractures involving skull or face with other bones with intracranial injury of other and unspecified nature with moderate (1-24 hours) loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.51,Open fractures involving skull or face with other bones without intracranial injury with no loss of consciousness,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
804.55,Open fractures involving skull or face with other bones without intracranial injury with prolonged (more than 24 hours) loss of consciousness without return to pre-existing conscious level,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Skull
805.1,Open fracture of cervical vertebra without mention of spinal cord injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
E820.2,Nontraffic accident involving motor-driven snow vehicle injuring motorcyclist,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E821.5,Nontraffic accident involving other off-road motor vehicle injuring rider of animal; occupant of animal-drawn vehicle,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
E823.8,Other motor vehicle nontraffic accident involving collision with stationary object injuring other specified person,"Diagnoses, Syndromes And Conditions",Supplementary Classification Of External Causes Of Injury And Poisoning,Motor Vehicle Nontraffic Accidents
184,Malignant neoplasm of other and unspecified female genital organs,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Genitourinary Organs
189.4,Malignant neoplasm of paraurethral glands,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Genitourinary Organs
200.07,Reticulosarcoma involving spleen,"Diagnoses, Syndromes And Conditions",Neoplasms,Malignant Neoplasm Of Lymphatic And Hematopoietic Tissue
422.0,Acute myocarditis in diseases classified elsewhere,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Other Forms Of Heart Disease
426.8,Other specified conduction disorders,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Other Forms Of Heart Disease
432,Other and unspecified intracranial hemorrhage,"Diagnoses, Syndromes And Conditions",Diseases Of The Circulatory System,Cerebrovascular Disease
671.4,Deep phlebothrombosis postpartum,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
671.92,Unspecified venous complication with delivery with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
673.33,Obstetrical pyemic and septic embolism antepartum,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
675.02,Infections of nipple associated with childbirth delivered with postpartum complication,"Diagnoses, Syndromes And Conditions","Complications Of Pregnancy, Childbirth, And The Puerperium",Complications Of The Puerperium
805.17,Open fracture of seventh cervical vertebra,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
806.7,Open fracture of sacrum and coccyx with spinal cord injury,"Diagnoses, Syndromes And Conditions",Injury And Poisoning,Fracture Of Spine And Trunk
